cluster_id,row_id,who_reached,phone,campaign_name,reason_core,reason_free_text,outcome_free_text,confidence,evidence_json
10,f7e0e9aa8dfe482debfd5c0fc963057913153773,,+498962020319,Dexter PLZ 1-2-8,wrong contact,wrong contact; no einrichtungsleitungen,no sale,0.9,"{""quote"": ""hier gibt es keine Einrichtungsleitungen.""}"
11,0aa90b9dce2961d33f3ba5cc91d2cd76db00ddaa,,+49350150280,Dexter PLZ 1-2-8,decision maker on vacation,decision maker on vacation,callback requested,0.9,"{""quote"": ""unsere Heimleitung ist jetzt erst mal vier Wochen im Urlaub""}"
11,0e057a13c0b73070ac95c8e4b1082646de37b49d,,+4915140234907,DEXTER  PLZ 4+5,decision maker on vacation,decision maker on vacation,gatekept,0.95,"{""quote"": ""der ist im Moment im Urlaub""}"
11,10da2f32258015d52c56b40cde38d518bd8d3f09,,+49215178191,DEXTER  PLZ 4+5,decision maker on vacation,decision maker on vacation,callback scheduled,0.9,"{""quote"": ""Ist noch im Urlaub, ist erst Mitte nächster Woche wieder da.""}"
11,111b21680bba3ddf3badbb7b4b34a58d99f198a1,,+494171135002,Dexter PLZ 1-2-8,decision maker on vacation,decision maker on vacation,callback after vacation,0.9,"{""quote"": ""Der hat auch Urlaub, der ist gar nicht da.""}"
11,409f81aab4e302f9cfc85bbebc0fb3905e803c07,,+492131795720,DEXTER  PLZ 4+5,decision maker on vacation,decision maker on vacation,callback requested,0.9,"{""quote"": ""Nein, der ist dann von morgen an erstmal in Urlaub.""}"
11,5aff0f81c02d1b3ab9240087871263ba1c91256d,,+4993818050,Dexter  PLZ 4-9,decision maker on vacation,decision maker on vacation,gatekept,0.9,"{""quote"": ""die Chefin ist in Urlaub.""}"
11,615e546b7b1568fcbee2a9e5f770e467f56faf28,,+493631651290,Dexter  PLZ 4-9,decision maker on vacation,decision maker on vacation,callback requested,0.9,"{""quote"": ""Sie ist im Urlaub.""}"
11,64582a76a14b03beef432db74f5a2a063237b727,,+497031735300,DEXTER  PLZ 7,decision maker on vacation,decision maker on vacation,not reached,0.95,"{""quote"": ""Die Einrichtungsleitung ist in Urlaub.""}"
11,6759bc155a41ab497d96ac988b9017e1d7bfa6eb,,+493637436010,Dexter  PLZ 4-9,decision maker on vacation,decision maker on vacation,callback in august,0.9,"{""quote"": ""Ja, aber die ist im Urlaub, da müssten Sie es im August nochmal probieren.""}"
11,6c22d08049ae43e414ab919c64866ad488d2ef79,,+4924141355700,Dexter  PLZ 4-9,decision maker on vacation,decision maker on vacation,callback planned,0.9,"{""quote"": ""Der Herr Dehnert ist leider momentan in Urlaub.""}"
11,6d9d5a65362531b100a71464efea13172a88a834,,+49223496621172,DEXTER  PLZ 4+5,decision maker on vacation,decision maker on vacation,contact details obtained,0.95,"{""quote"": ""Der ist im Urlaub.""}"
11,7b60baea4cd6d7b0cf55fc2ab549be152dc5a2d0,,+49873392110,Dexter PLZ 1-2-8,decision maker on vacation,decision maker on vacation,callback requested,0.9,"{""quote"": ""aber der ist aktuell im Urlaub, diese Woche noch.""}"
11,906c36e13bcd2c152c2a11c6760b353aedd2b206,,+49304092516,Dexter PLZ 1-2-8,decision maker on vacation,decision maker on vacation,callback requested,0.9,"{""quote"": ""unsere Pflegedirektorin, die ist jetzt auch noch im Urlaub.""}"
11,90c7647f6099bf570dcf8f537cc26d5e3860b8fa,,+4938371700,Dexter PLZ 1-2-8,decision maker on vacation,decision maker on vacation,callback in two weeks,0.9,"{""quote"": ""Oh, der ist im Urlaub.""}"
11,a4b06a6132b1fcd9ad778b5ca45b526345a3d5e0,,+49834190310,Dexter PLZ 1-2-8,decision maker on vacation,decision maker on vacation,callback in two weeks,0.9,"{""quote"": ""Die im Urlaub.""}"
11,b5335e212a467bcc5a091233f845553842a7a510,,+494718970,Dexter PLZ 1-2-8,decision maker on vacation,decision maker on vacation,gatekept,0.9,"{""quote"": ""Die ist in zwei Wochen erst wieder da.""}"
11,b76920b337a127af4bf4d2b9973c6275ffe57006,,+49401818811401,Dexter PLZ 1-2-8,decision maker on vacation,decision maker on vacation,follow-up after vacation,0.95,"{""quote"": ""Die ist aktuell im Urlaub.""}"
11,c11260ba8f8edc049ae3be5eedf362ea33e42ab5,,+4939732291910,Dexter PLZ 1-2-8,decision maker on vacation,decision maker on vacation,callback requested,0.9,"{""quote"": ""Die ist aber immer noch im Urlaub.""}"
11,d222d0379305d21a0da6970701b4b886d4a661c9,,+495181807130,DEXTER  PLZ 3+6,decision maker on vacation,decision maker on vacation,callback requested,0.9,"{""quote"": ""Nee, die hat leider Urlaub.""}"
11,fca211765738d8815f5ade91a45e028af52c7c6c,,+49228910270,DEXTER  PLZ 4+5,decision maker on vacation,decision maker on vacation,callback requested,0.9,"{""quote"": ""Der ist im Urlaub.""}"
12,0349b88d6f40586453c6147428b74f6cb7782b69,,+49493391840,Dexter PLZ 1-2-8,not decision maker,not decision maker; central control,no sale,0.9,"{""quote"": ""das ist bei uns zum einen zentral gesteuert, das heißt, ich kann das nicht für meine Einrichtung entscheiden.""}"
12,0378b0a177b5cd8ee74deb21c09a1496bb7277b1,,+4950329600,DEXTER  PLZ 3+6,not decision maker,not decision maker; manager declined,no sale,0.9,"{""quote"": ""wir haben aktuell kein Interesse daran""}"
12,0655866128fb781fd2525e7465480a42fcb34ac9,,+4991189101000,DEXTER  PLZ 9,not decision maker,not decision maker,referral given,0.9,"{""quote"": ""Nein, da bieten wir keine Pflege an.""}"
12,1c023e4fe7936d6a249e2aee208f594c6a5a90ad,,+4926899290,Dexter  PLZ 4-9,not decision maker,not decision maker,gatekept,0.9,"{""quote"": ""Da haben wir keinen Einfluss drauf.""}"
12,210942d671c31250c60f70066c71408d53af31df,,+49809587560,Dexter PLZ 1-2-8,not decision maker,not decision maker,referred to head office,0.9,"{""quote"": ""Da können Sie als Einzelnes heim nichts machen.""}"
12,23ade758dab00dc24451199bad27cd041168dbb3,,+4997171480,Dexter  PLZ 4-9,not decision maker,not decision maker; central office responsible,referred to headquarters,0.9,"{""quote"": ""Da bin ich die falsche Ansprechperson, da müssten Sie sich an die Hauptverwaltung in Arnsburg wenden.""}"
12,30b2793ceeb47b971e08bef7185a1b55fa29bbb9,,+49286595700,DEXTER  PLZ 4+5,not decision maker,not decision maker; central handles it,no sale,0.9,"{""quote"": ""ich bin da nicht der Entscheider an der Stelle""}"
12,342de5910d0385071784fad72271b73ad68145f2,,+492855290,DEXTER  PLZ 4+5,not decision maker,not decision maker; association approval,no sale,0.9,"{""quote"": ""wir sind da auf Verbandsebene unterwegs und da mache ich keinen Alleingang""}"
12,3bcc589b4ac1d965f6a8e5a7ac7ad22d911f417b,,+4977636072,Dexter  PLZ 4-9,not decision maker,not decision maker; operator changing,callback requested,0.9,"{""quote"": ""Ich treffe diese Entscheidungen nicht.""}"
12,4108f102a8125cb3b27518f87f5abfd354e998b7,,+493585866425,Dexter PLZ 1-2-8,not decision maker,not decision maker,no sale,0.9,"{""quote"": ""ich bin A, der falsche Ansprechpartner""}"
12,443308f94d0be506892205dce5059c7e31b3e967,,+492238941100,DEXTER  PLZ 4+5,not decision maker,not decision maker,gatekept,0.95,"{""quote"": ""Da bin ich absolut nicht die richtige Ansprechpartnerin.""}"
12,4449a3ee42e5c041d0b40f12ba64c09c4c4042a8,,+49751560690,Dexter PLZ 1-2-8,not decision maker,not decision maker,referred to quality management,0.9,"{""quote"": ""Aber da bin ich der falsche Ansprechpartner.""}"
12,4c0900ef2fd1e23c29b743aaf35c8b125d75a1f6,,+496173934450,DEXTER  PLZ 3+6,not decision maker,not decision maker,referred to central office,0.9,"{""quote"": ""müssten Sie das über unsere Zentrale machen.""}"
12,501415b548d9d668252d78d3729358d4efbede95,,+499575981530,DEXTER  PLZ 9,not decision maker,not decision maker; förster already involved,information forwarded to manager,0.9,"{""quote"": ""Dann gebe ich die Info so weiter an Herrn Marulan, an meinen Chef.""}"
12,59d1f8ae5c53b0ccc1a26be4c22a3fb030b4f149,,+492512021512,DEXTER  PLZ 4+5,not decision maker,not decision maker; refused transfer,gatekept,0.95,"{""quote"": ""ich habe da keinerlei Entscheidungsbefugnis""}"
12,614e631ad08cc685469368205d08bd72a167131d,,+493616441240,DEXTER  PLZ 9,not decision maker,not decision maker,no sale,0.95,"{""quote"": ""Weil das über unsere Lebenszentrale entschieden wird, solche Sachen.""}"
12,67b7ff1a63993a85865f1fd92863824d5a1bd1bd,,+4972648930,Dexter  PLZ 4-9,not decision maker,not decision maker,referral to head office,0.9,"{""quote"": ""Aktuell tatsächlich habe ich da sowieso alleine als Leitung die Entscheidung nicht in der Sache.""}"
12,69506c61aa76d58af338bc103d90cb751ff06ce1,,+495619873,DEXTER  PLZ 3+6,not decision maker,not decision maker,referred to head office,0.9,"{""quote"": ""Das ist alles ein Entscheidungsträger unseres großen Trägers.""}"
12,6aa3452b6e1f84d556bf78ddd3e88aaa2654c2d4,,+49238288980,DEXTER  PLZ 4+5,not decision maker,not decision maker; central office handles,referral to central office,0.9,"{""quote"": ""Oh, da bin ich der falsche Ansprechpartner.""}"
12,72a81472d817c42257c15fee5bd586c089f1c3ce,,+49622136440,Dexter  PLZ 4-9,not decision maker,not decision maker,referred to central office,0.9,"{""quote"": ""das macht die Zentrale""}"
12,740a2c9f3c0db2b94b4dffb64f75926a03ab14fa,,+49286595700,Dexter  PLZ 4-9,not decision maker,not decision maker; centralized decisions,no sale,0.9,"{""quote"": ""die würden vom Caritasverband ganz übergeordnet entschieden.""}"
12,764b825734e1577e1c86dce1765d3fc26f2837c9,,+493526753631,Dexter PLZ 1-2-8,not decision maker,not decision maker,referred to central office,0.9,"{""quote"": ""Das habe ich sowieso nicht zu entscheiden""}"
12,7852ed8a8baff701ae0e5ed47d75d70cf31791a8,,+4990817081,Dexter PLZ 1-2-8,not decision maker,not decision maker,no sale,0.7,"{""quote"": ""Grüß Sie, Hermine Stiftung, Monika Pfeiler, hallo.""}"
12,7b38e0aa5779521bef2a5d624c110ba805a58480,,+49655196550,DEXTER  PLZ 4+5,not decision maker,not decision maker,no sale,0.9,"{""quote"": ""Dann kommt man auf Sie zu, wenn der Bedarf dafür vorhanden ist.""}"
12,7c70d9b5069eaacd7381ccad076fd61ee24a86ce,,+49711636760,DEXTER  PLZ 3+6,not decision maker,not decision maker,no sale,0.9,"{""quote"": ""Sie haben ja schon öfters angerufen.""}"
12,8227ff45f4ed1a7586b527196cf3c2d6c2be1d13,,+4936020886815,DEXTER  PLZ 9,not decision maker,not decision maker,gatekept,0.9,"{""quote"": ""Leider gar nicht, da haben wir kein Mitbestimmungsrecht.""}"
12,86a8e94716fba9e5e10b3b1a7f4c79468209ece2,,+4922456060,Dexter  PLZ 4-9,not decision maker,not decision maker; busy,no sale,0.9,"{""quote"": ""Sie brauchen mir nichts verkaufen, gar nichts, weil das macht die Einrichtungsleitung.""}"
12,87b7143b88c20d6220cc1f023cc7553e8290b43f,,+4922862980,Dexter  PLZ 4-9,not decision maker,not decision maker,gatekept,0.9,"{""quote"": ""Schauen wir mal, ob der Kollege noch da ist.""}"
12,889017a3182b7a5b892bc9a4a7ff7a8722fa758a,,+49934184710,Dexter  PLZ 4-9,not decision maker,not decision maker; referred to central office,gatekept,0.9,"{""quote"": ""ich bin nicht diejenige, die eine Entscheidungskraft hat.""}"
12,92b4e6ae2892fd96867d4819bd9e41fd1ed386bc,,+497123966730,DEXTER  PLZ 7,not decision maker,not decision maker,referred to central office,0.9,"{""quote"": ""ich kann es nicht entscheiden""}"
12,9567b98fdc8cc1e4ac5bd808a531385a1c65e821,,+4939160751252,DEXTER  PLZ 3+6,not decision maker,not decision maker,no sale,0.9,"{""quote"": ""Ich bin einfach Fachkraft.""}"
12,9b00d8d18b25c677b98d66b88c93aacbe541e3c4,,+496151999104,DEXTER  PLZ 3+6,not decision maker,not decision maker,passed to colleague,0.9,"{""quote"": ""ich gebe es auf jeden Fall dem Herrn Krodowski so weiter.""}"
12,9ef4c7fff1d2c6844b015d3bbe52d321bf3bb8be,,+492836911090,DEXTER  PLZ 4+5,not decision maker,not decision maker,no sale,0.9,"{""quote"": ""weil ich da auch nichts entscheiden darf""}"
12,b0b50cde1f97176a810364a81e0dcea9179776f8,,+4921174980,DEXTER  PLZ 4+5,not decision maker,not decision maker,gatekept,0.9,"{""quote"": ""Nein, Sie sind in der Verwaltung gelandet,""}"
12,b1e976cdf91620658bf210c2f48be4db4238608b,,+49625398970,DEXTER  PLZ 3+6,not decision maker,not decision maker; corporate handles decisions,gatekept,0.9,"{""quote"": ""wir dürfen sowas gar nicht entscheiden.""}"
12,b2aa25910a651cf5047ecd48881e63841881eccd,,+493040920,Dexter PLZ 1-2-8,not decision maker,not decision maker; requested email,email requested,0.9,"{""quote"": ""Sie können mir gerne eine E-Mail schreiben""}"
12,b48d0640c6f31d7eff8c55b56841f321aaa2ebff,,+491736864649,Dexter PLZ 1-2-8,not decision maker,not decision maker,gatekept,0.9,"{""quote"": ""ich bin da nie entscheidungsbefugt""}"
12,b68a00ca68ccd2140eb1fa37b319c6c87abca3c8,,+492535953350,Dexter  PLZ 4-9,not decision maker,not decision maker; handled by vivendi,no sale,0.9,"{""quote"": ""da bin ich dann nicht die richtige Ansprechpartnerin, wir machen das alles über Vivendi""}"
12,ba82c11aff09a52e08c464ad93fda8929e571ee1,,+493920969000,DEXTER  PLZ 3+6,not decision maker,not decision maker,no sale,0.9,"{""quote"": ""das läuft alles über unseren Chef""}"
12,c0b2837cd6fef5da8e2f8bec4e32ef22dce95d83,,+4985549430,Dexter  PLZ 4-9,not decision maker,not decision maker,no sale,0.8,"{""quote"": ""Wir sind an die Zentrale angebunden.""}"
12,c6ac12b7becd42db9f0c5c8fba2da2a2906aad7b,,+492349140298,Dexter Altersheim,not decision maker,not decision maker,gatekept,0.9,"{""quote"": ""ich kann das sowieso nicht entscheiden.""}"
12,c83be237d071dba6e635fbddccb17bbaa2274f6e,,+49410393350,Dexter PLZ 1-2-8,not decision maker,not decision maker,referred to central office,0.9,"{""quote"": ""Ansofern haben wir keine Entscheidungsbefugnis hier.""}"
12,d8ae82ad6c678f7fb9becc113a35ed3e96bdd006,,+4920314115,DEXTER  PLZ 4+5,not decision maker,not decision maker,referred to main office,0.9,"{""quote"": ""wir sind jetzt wirklich nur die Präsenzkräfte""}"
12,db10b13d7357d1118d960507985367b56852dd52,,+498321805070,Dexter  PLZ 4-9,not decision maker,not decision maker; wrong contact,referral to main office,0.9,"{""quote"": ""ich bin da auch die falsche Ansprechpartnerin""}"
12,dba704efb24b0e621992dc2be89e362d0373d636,,+4923849300,Dexter  PLZ 4-9,not decision maker,not decision maker; bound to holding,no appointment,0.5,"{""quote"": ""ich bin da eigentlich an die Holding gebunden.""}"
12,dc316a389929d107b8bd596bdee04e94a9a925d3,,+49826176160,Dexter PLZ 1-2-8,not decision maker,not decision maker; referred to central office,gatekept,0.9,"{""quote"": ""da müssen Sie sich mit dem Anliegen bitte direkt an unsere Geschäftsstelle wenden.""}"
12,dcb974663c51c1c08bb61fb13b30e48382b4ba63,,+492381871120,Dexter  PLZ 4-9,not decision maker,not decision maker; will forward,email follow-up agreed,0.9,"{""quote"": ""Wir haben hier im Hause keine Heimleitung.""}"
12,dd5e92ef17902d29cd0d03dba25ce501502b59e0,,+493684840590,Dexter  PLZ 4-9,not decision maker,not decision maker; hq handles,no sale,0.9,"{""quote"": ""Das läuft allerdings alles nicht über unser Haus hier.""}"
12,e8720dae66e29a42af64c7e1168a7d31aaea8064,,+4998197250,DEXTER  PLZ 9,not decision maker,not decision maker,redirected to central office,0.9,"{""quote"": ""Ja, dürfen Sie es gerne in München anrufen, bei uns in der Zentrale.""}"
12,ec50db42a98507b62cb854c887d0af6a5aaceef3,,+492504600,DEXTER  PLZ 4+5,not decision maker,not decision maker; centralized decisions,gatekept,0.9,"{""quote"": ""Also ich bin gar nicht der richtige Ansprechpartner.""}"
12,f5200e7ff752726b995e3786fb8dcb5cbf1fe163,,+497233679777,DEXTER  PLZ 7,not decision maker,not decision maker; referred to management,contact information provided,0.9,"{""quote"": ""Nee, da würde ich vielleicht empfehlen, dass Sie sich an unsere Heimleitung wenden.""}"
12,fb018b47208b0327c4464ff0f41c1e54727f91e2,,+4936066614000,DEXTER  PLZ 3+6,not decision maker,not decision maker,referred to head office,0.95,"{""quote"": ""Ich habe also nur ein Siebtel Mitspracherecht.""}"
12,fbdb1aeb3491dbc3bec912b31ea2cf1faa5b7743,,+4953729590,DEXTER  PLZ 3+6,not decision maker,not decision maker,no sale,0.9,"{""quote"": ""Das ist komplett bei mir falsch, wir müssen bei der DOREA Zentrale in Berlin fragen""}"
13,96f61c71b325604b251800ba72f9cb271372f242,,+499314601301,DEXTER  PLZ 9,decision maker not available,decision maker not available,callback requested,0.9,"{""quote"": ""Die ist nicht mehr im Haus.""}"
13,f2eb5488b69a78feca9c97f422d1f82e45bb97b7,,+49804180860,Dexter PLZ 1-2-8,decision maker not available,decision maker not available,email requested,0.9,"{""quote"": ""Können Sie ihre Unterlagen oder was Sie haben vielleicht per Mail schicken, dann können wir es weiterleiten.""}"
13,15872cac3be5b8d86169f7c70128ae2f4a5a4b4b,,+49962592000,Dexter  PLZ 4-9,decision maker not present,decision maker not present,callback tomorrow morning,0.9,"{""quote"": ""Wir müssten morgen in der Früh wieder anrufen, tatsächlich.""}"
13,674c3719cd77339a380d2ec820684b6814db94fe,,+496573953210,DEXTER  PLZ 4+5,decision maker not present,decision maker not present,callback requested,0.9,"{""quote"": ""Unsere Einrichtungsleitung ist noch nicht da.""}"
13,750f6d0a498f75d7a11f55d59f2c34c9880c4cb2,,+4991189105000,Dexter  PLZ 4-9,decision maker not present,decision maker not present,callback planned,0.9,"{""quote"": ""Die ist erst wieder im Hause am Donnerstag.""}"
13,9e480584e959f4761057ad482988288b8e4a9373,,+49260210600,Dexter  PLZ 4-9,decision maker not present,decision maker not present,callback requested,0.9,"{""quote"": ""Ist heute nicht im Haus, müssten Sie am Montag noch mal probieren.""}"
13,bcfab9a4311e8f4d9a23c090a8ce6edf331d961e,,+4933062027200,Dexter PLZ 1-2-8,decision maker not present,decision maker not present,referred to head office,0.9,"{""quote"": ""auch die PDL ist momentan nicht im Hause""}"
13,c72479265e713b4a5da394ef2d4754a3d26e1e44,,+493670230600,DEXTER  PLZ 9,decision maker not present,decision maker not present,gatekept,0.9,"{""quote"": ""Wir sind in der Nordschicht dort, die ist erst 22 Uhr im Haus.""}"
13,1ae5dc0e7c75e6347590fb9bb44fb34d271a1963,,+499841912555,Dexter  PLZ 4-9,decision maker unavailable,decision maker unavailable,no sale,0.9,"{""quote"": ""die ist in der Abrechnung, die ist heute nicht zu erreichen.""}"
13,2df76d0f51f8ec1c296a02586f2ecf67cb9cf9a9,,+49303839580,Dexter PLZ 1-2-8,decision maker unavailable,decision maker unavailable; prefers email,follow-up by email,0.9,"{""quote"": ""Im Moment nicht, daher geht es lieber per E-Mail.""}"
13,599514916599d71046f8c4efeed251ea195d180d,,+49838298960,Dexter PLZ 1-2-8,decision maker unavailable,decision maker unavailable,callback requested,0.9,"{""quote"": ""da kann ich gerade niemanden erreichen, vielleicht probieren wir morgen nochmal.""}"
13,638c487e34bb01b23071c3a43467597a64bcfdc2,,+49631205720,Dexter  PLZ 4-9,decision maker unavailable,decision maker unavailable; prefers email,email requested,0.9,"{""quote"": ""Am besten Sie schicken eine E-Mail.""}"
13,6afa26afbb0138ac17fcec10768c22ccdd858ca4,,+494072575262,Dexter PLZ 1-2-8,decision maker unavailable,decision maker unavailable,callback requested,0.9,"{""quote"": ""Frau Balkenholm ist jetzt im Moment nicht zu sprechen.""}"
13,af3f8044365dc2635c62903b45d1b9082946e068,,+4923306032000,Dexter  PLZ 4-9,decision maker unavailable,decision maker unavailable; on vacation/sick,callback requested,0.9,"{""quote"": ""unsere Einrichtungsleitung ist im Urlaub""}"
13,c4fa728202aee7d1f254ddaac09d3aca43b6e16f,,+49815823115,Dexter PLZ 1-2-8,decision maker unavailable,decision maker unavailable; in consultation,callback requested,0.9,"{""quote"": ""Die ist im Moment in der Sprechstunde.""}"
13,daa6b1025edd1272cf7c87ca6aba11ee484d83a4,,+4991189105000,DEXTER  PLZ 9,decision maker unavailable,decision maker unavailable,email requested,0.9,"{""quote"": ""Die ist im Moment nicht am Platz""}"
13,ec3aef64b6e4350a66e8b36b231f4ceb6a691a6b,,+492335846190,DEXTER  PLZ 4+5,decision maker unavailable,decision maker unavailable; prefers email,email requested,0.9,"{""quote"": ""bitte erst mal ein E-Mail schreiben, sie ist nicht im Zimmer""}"
